domain,label
www751.paypal.ca.40790.securessl-110.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,1
xjadeangel.tripod.com/History.html,0
www260.paypal.ca.72802.securessl-910.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,1
galewynds.tripod.com/Velvie.html,0
www.paypal.com.ch.cgi.bin.webscr.cmd.login.processing.login.cmd.login-donelogin.access12213011.ayasport.com/ch/secure-code35/cgi-bin/home.php,1
allanna.tripod.com/realm.html,0
www468.paypal.ca.15933.securessl-150.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,1
silvrlove0.tripod.com/index.html,0
www851.paypal.ca.45355.securessl-110.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_BE7B089E77883868E4B2,1
lordhawkds.tripod.com/caladan.htm,0
www698.paypal.ca.91158.securessl-140.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,1
lordnarcissus.tripod.com/index.html,0
www063.paypal.ca.36670.securessl-110.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=_edit,1
www.angelfire.com/ab/shdwkngt27/index.html,0
www430.paypal.ca.89773.securessl-180.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,1
arabellaalina.freeservers.com/arabella.html,0
www599.paypal.ca.48230.securessl-110.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=_edit,1
www.angelfire.com/ne/Augustnevr/,0
www730.paypal.ca.19091.securessl-170.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=_edit,1
excaliber.8k.com/Noble_Knight.html,0
www751.paypal.ca.38787.securessl-120.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,1
www.angelfire.com/in/hellzfirez/spyder.html,0
www592.paypal.ca.84642.securessl-210.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=_edit,1
www.angelfire.com/la/chaosstorm/,0
www234.paypal.ca.64702.securessl-160.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=_edit,1
www.angelfire.com/mi/Tarie/,0
www052.paypal.ca.36273.securessl-910.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=_edit,1
www.angelfire.com/games/liquidwlf/index.html,0
www360.paypal.ca.97923.securessl-140.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=_edit,1
www.angelfire.com/oh3/koaforum/,0
www977.paypal.ca.18300.securessl-110.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=system_email_PP977,1
www.angelfire.com/ks/DrkSnGld/test.html,0
www081.paypal.ca.88746.securessl-510.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=_edit,1
oderus.8m.com/uote1.html,0
www989.paypal.ca.37036.securessl-210.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_3C9535C5C4BB64AEE431,1
members.tripod.com/~RhydinSRC/nf-main.htm,0
www452.paypal.ca.83221.securessl-140.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,1
aotmcmain.tripod.com/index.html,0
www950.paypal.ca.97634.securessl-130.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=_edit,1
www.angelfire.com/mo2/GOTHIC/MainFrame.html,0
www450.paypal.ca.14840.securessl-910.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_BD406043E4E4B6EB9E36,1
mastravian.tripod.com/Wars.html,0
www082.paypal.ca.29767.securessl-910.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_681CC5CED0B532956ED7,1
www.angelfire.com/co2/LORE1/main.html,0
www002.paypal.ca.66670.securessl-100.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,1
www.angelfire.com/games/UoLS/index.html,0
www523.paypal.ca.70711.securessl-150.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=system_email_PP523,1
www.angelfire.com/fl3/rhydinguilds/index.html,0
www810.paypal.ca.28248.securessl-190.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=system_email_PP810,1
www.angelfire.com/co3/forum/index.html,0
www424.paypal.ca.43271.securessl-130.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=system_email_PP424,1
www.angelfire.com/pe/NGA/,0
www514.paypal.ca.93384.securessl-180.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,1
www.angelfire.com/oh3/GDR/index.html,0
cielopremiosferias2013.allalla.com/cadastro/seguro1.html?id=Z0IASP7DWTGUOFAFYOPSJHEWKFCI5Q741PDSEK6ADM632FH158TNO8J9MWRQNXTNN8F2RLC69I8AYPA3W4PKA0TW6KNSIGG7OV8FHKLP3SZ1IA3EDSZN2TK8D91WPG3DCATUUEJX8JYPU158T4VVWG3AO48DJ0QWKKQF,1
www.angelfire.com/fl3/SWoR/,0
xosothudo.com.vn/paypal.co.il/paypal.co.il.cgi-bin.webscr.cmd-login-submitdispatch.paypal.co.il.webscr/paypal.co.il/webscr/f599bd430f76735485d2adafc2382e14/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e50e7bc489e7a5cc3f98cab4ecc7e802830e7bc489e7a5cc3f98cab4ecc7e80283,1
www.angelfire.com/co2/rhydinwindsofchange/,0
www035.paypal.ca.37627.securessl-100.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=system_email_PP035,1
www.angelfire.com/mo2/DarkReVenge/,0
www119.paypal.ca.85426.securessl-100.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=system_email_PP119,1
www.angelfire.com/hi3/rhydinforum/index.html,0
www238.paypal.ca.50953.securessl-710.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,1
www.angelfire.com/nh/LoTA/index.html,0
winenot.pl/secured/Processing.php,1
www.angelfire.com/pa2/peaceful/crmain.html,0
www209.paypal.ca.57519.securessl-210.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=_edit,1
www.angelfire.com/vt/GodessKeep/,0
www730.paypal.ca.83806.securessl-610.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,1
www.angelfire.com/pa/Aedan/cor.html,0
actioninterior.com/videotrone/secure-code7/home/652b55773dd23b1c71a5215df3616c79/,1
members.tripod.com/RhydinWarCouncil/,0
www136.paypal.ca.34059.securessl-190.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=system_email_PP136,1
members.tripod.com/UACouncil/,0
www967.paypal.ca.57891.securessl-110.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,1
www.angelfire.com/pa/Aedan/UGC.html,0
www778.paypal.ca.71989.securessl-100.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_3FBF34E9AF27E7FE1547,1
www.angelfire.com/sk2/forum/Forum.html,0
www968.paypal.ca.99152.securessl-140.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,1
members.tripod.com/~NCoR/,0
www248.paypal.ca.87155.securessl-710.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_03A64DB89FC2E1AD0E84,1
www.angelfire.com/de/adgor/index.html,0
www599.paypal.ca.22327.securessl-140.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=_edit,1
xxdotrxx.tripod.com/index.html/,0
www467.paypal.ca.57095.securessl-610.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_5D20D1DE8817B6823F82,1
www.angelfire.com/mi2/Kalous/ClanShiver.html,0
www649.paypal.ca.37615.securessl-100.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,1
roxywahine.tripod.com/SWOR.html,0
www580.paypal.ca.90975.securessl-810.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=system_email_PP580,1
www.angelfire.com/wa/Division5/index.html,0
www900.paypal.ca.65996.securessl-160.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=_edit,1
www.angelfire.com/on/SilverWolfOrg/index.html,0
www260.paypal.ca.29552.securessl-180.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=system_email_PP260,1
www.angelfire.com/ga/RASA/index.html,0
www434.paypal.ca.22414.securessl-510.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_221FEC4EF7BA7AFBF2BC,1
www.angelfire.com/in2/wolfsong/index.html,0
www048.paypal.ca.40403.securessl-210.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,1
www.angelfire.com/hi3/fightclub/,0
www730.paypal.ca.58853.securessl-130.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_D551273BD5DE3025E3AA,1
www.angelfire.com/in2/KotDG/index.html,0
www669.paypal.ca.14151.securessl-210.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_D858D0B90693727BE4D6,1
www.angelfire.com/md/CoMB/,0
www989.paypal.ca.96127.securessl-130.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=system_email_PP989,1
stormpoint.htmlplanet.com/index.html,0
www053.paypal.ca.85622.securessl-150.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,1
www.angelfire.com/me2/Vimi7777/index.html,0
www042.paypal.ca.60755.securessl-180.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=system_email_PP042,1
www.angelfire.com/on/DEATH/,0
www547.paypal.ca.71057.securessl-150.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=_edit,1
www.angelfire.com/in2/lore/,0
www152.paypal.ca.13139.securessl-410.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_DB2727CAFA04FA8F6244,1
www.angelfire.com/ri/ddor/Realm.html,0
www041.paypal.ca.87774.securessl-910.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_1B0ADD5501D49F8A9348,1
www.angelfire.com/ct2/TheMidnightSun/,0
www636.paypal.ca.14606.securessl-160.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=system_email_PP636,1
www.angelfire.com/il2/rebelsofrhydin/index.html,0
www774.paypal.ca.34438.securessl-310.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=system_email_PP774,1
members.tripod.com/ConorKnite/page8.html,0
www786.paypal.ca.83387.securessl-610.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,1
www.freewebs.com/master_mateo/,0
www955.paypal.ca.78622.securessl-410.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=_edit,1
www.angelfire.com/nj/CastleBlackThorn/,0
www444.paypal.ca.66530.securessl-510.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=_edit,1
ciremal.tripod.com/index.html,0
www858.paypal.ca.98970.securessl-170.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=system_email_PP858,1
www.angelfire.com/ny4/DoNY/main1.html,0
www674.paypal.ca.51188.securessl-110.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=system_email_PP674,1
www.angelfire.com/wi2/tkoa/index.html,0
www108.paypal.ca.25978.securessl-120.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=system_email_PP108,1
members.tripod.com/Popular1/Salem/Gates_of_Salem.html,0
www760.paypal.ca.46237.securessl-210.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=_edit,1
kaon.freeservers.com/kaon1.html,0
www769.paypal.ca.21144.securessl-180.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,1
members.tripod.com/~AthynMcKay/sembers.html,0
www299.paypal.ca.60265.securessl-210.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=_edit,1
www.angelfire.com/wa/Redeemer/,0
www607.paypal.ca.40840.securessl-120.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_FB4F442EEE3CBAEA4892,1
www.angelfire.com/la/BoK/main.html,0
www861.paypal.ca.51840.securessl-170.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=_edit,1
members.tripod.com/~Mithrender2/index-1.html,0
www615.paypal.ca.35380.securessl-180.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=_edit,1
www.angelfire.com/bc/hoas/,0
www301.paypal.ca.41904.securessl-120.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,1
members.tripod.com/~BriaFoxx/,0
www630.paypal.ca.72696.securessl-140.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_4B0A684632A20A1EA159,1
www.angelfire.com/ia/rhydin/rhydin.html,0
www188.paypal.ca.20509.securessl-170.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_7A0AB5C193F465F33077,1
members.tripod.com/~Varsis/,0
www224.paypal.ca.32569.securessl-810.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_5EF00C8CC479DF12E775,1
www.angelfire.com/ca3/ClanGhostBear/,0
www131.paypal.ca.31749.securessl-120.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=_edit,1
www.angelfire.com/rant/thelegacyofpain/,0
www157.paypal.ca.96123.securessl-910.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=_edit,1
www.angelfire.com/fl2/GreyCouncil/DICEmain.html,0
www090.paypal.ca.65637.securessl-180.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_03CD43B9F501BA8F1309,1
www.angelfire.com/co3/FotMS/,0
www977.paypal.ca.86260.securessl-910.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=system_email_PP977,1
www.angelfire.com/ct2/OotWW/index.html,0
www007.paypal.ca.14978.securessl-130.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_440000522F093F294961,1
www.angelfire.com/co3/aworsignup/,0
www539.paypal.ca.21424.securessl-610.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=system_email_PP539,1
www.angelfire.com/on/BoWE/,0
www510.paypal.ca.67695.securessl-610.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_815F45132544940E25CF,1
www.angelfire.com/ab2/NobleKnights/,0
www021.paypal.ca.98770.securessl-110.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,1
members.tripod.com/shadowkeep/,0
www262.paypal.ca.88120.securessl-410.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=_edit,1
www.angelfire.com/tn/AOLRPGs/,0
www355.paypal.ca.93559.securessl-190.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,1
www.angelfire.com/sc/LoRD/,0
www627.paypal.ca.52288.securessl-110.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_8774331607975513417A,1
www.angelfire.com/ny/rhydin3/guides.html,0
www432.paypal.ca.24077.securessl-130.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_7245F781D3F64AA8FEDD,1
www.angelfire.com/mt/medtav/,0
www662.paypal.ca.19364.securessl-910.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=_edit,1
www.angelfire.com/mb/spectruminn/index.html,0
www459.paypal.ca.32987.securessl-160.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=system_email_PP459,1
www.angelfire.com/nc/swordandserpent/,0
www989.paypal.ca.11473.securessl-160.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_441C823CA3C758FE1064,1
www.freewebz.com/doudryll/,0
www280.paypal.ca.43823.securessl-510.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_91DBC6296EAD0567DECF,1
www.angelfire.com/realm/calenan/,0
www522.paypal.ca.78298.securessl-150.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_B71C923F10C03AA76BBF,1
www.angelfire.com/games2/livingtwilight/,0
www874.paypal.ca.93285.securessl-150.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_CB12A03A6AD26E883E2F,1
www.sidian.net/GildedMist/,0
www.genza.ru/cms/spaw2/uploads/files/information.html.php3,1
home.earthlink.net/~kazyr/,0
www747.paypal.ca.20351.securessl-160.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=system_email_PP747,1
www.angelfire.com/rpg2/primarpg/index.html,0
www939.paypal.ca.78636.securessl-100.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_FEA5807AB621B058D149,1
www.dancingshadows.net/Witchfire/,0
www564.paypal.ca.83771.securessl-510.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_A7B17C021BB4B04A0DF1,1
www.getphpbb.com/phpbb/index.php?mforum=dndonline,0
www303.paypal.ca.53722.securessl-140.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_A5326850796ABF60B713,1
www.maganicwars.com/forum/index.php,0
www571.paypal.ca.17442.securessl-110.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_EF16FA58A4E2DBF8AC21,1
s1.zetaboards.com/Elefor/index/,0
www608.paypal.ca.19853.securessl-310.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_4C9EC7B3AE5107744B43,1
landofavalon.com/index/,0
paypal.com.us.cgi-bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1f8e263663d3faee83d0fa72c947f193f8fd.nossoreencontro.portalcapoeira.com/paypal-uus/,1
www.angelfire.com/rpg2/vyoma/,0
lascabras.net/fr/PayPal.fr/PayPal/webscr.php,1
www.angelfire.com/rpg2/thenewdawn/,0
paypal.com.us.cgi-bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1f8e263663d3faee83d0fa72c947f193f8fd.nossoreencontro.portalcapoeira.com/paypal-uus/paypal-us/compte/paiement1/facture1/1280&amp;bih/e86ad0d5eccf227b3711d4d7aacdbeda/login.php,1
z8.invisionfree.com/Aeturnus_Noctis/index.php,0
logowaniebezpieczneantowac.comli.com/session=NDc2YVQAAF0MUQQDWFdeGHJJKDJEJJFSwAJBQAHB1IAXlurl=Njk0NVwSEKJJUHYGBHGFQQDWFdeDgYBUlwIAUwAJBQAHB1IAXlurl/sursa.html,1
www.landsofmeeriad.com/board/,0
e2-accesscheck.atwebpages.com/login.php,1
s1.zetaboards.com/ShadowsideRPG/,0
paypal.hentrerpp.com/,1
scv.bu.edu/~aarondf/monster_www/,0
xosothudo.com.vn/paypal.co.il/paypal.co.il.cgi-bin.webscr.cmd-login-submitdispatch.paypal.co.il.webscr/paypal.co.il/webscr/445659f19c7f5cb587a0361649a8c0b4/webscr.php?cmd=_login-run&amp;,1
www.angelfire.com/rpg/afterlife/,0
cyberprotectnow.com/paypal.com/webapp/login.php,1
www.win.tue.nl/~engels/frc/index.html,0
www.atoppos.com/img/Mass1.php,1
www.friant.org/jmodule/wythmende/harland/,0
paypal-protect.org/de/konflikt/dp/B0029YZ761/ref=sr_1_2/sicherheit/konto_verifizieren/,1
www.freewebs.com/thelostson/,0
thecollardonline.com/wp-includes/images/crystal/arobot/index.htm,1
games.groups.yahoo.com/group/knights_halo/,0
paypal.com.update-account-information-webscrcmdloginnav-0.04fs6sd569sdv13s25ef4d4ew7c52a65dg5rd6a5a5seg9rr3sg9gh5hbng3hbf.uwt.co.za/,1
www.freewebs.com/shadedd_destiny/,0
'zuccatohc.it/PROPERTIES\%20REMAX/basix/',1
www.pbm.com/oly/,0
www.paypal.co.uk.2959.secure-550.mx/images/cgi.bin/uk/web.scr/?cmnd=_lg&,1
donn0425.tripod.com/olytag.html,0
mypostepay.id1945.com/controlsec/index.html?mfcisapicommand=signinfpp&usingssl=1&email=&userid,1
www.cityofveils.com/pbem/,0
'www.alphadecor.com.br/modules/cid/inform/login\%20to\%20your\%20account/',1
lists.topica.com/lists/altered-realities/,0
www.yuankangzs.com/js/?us.battle.net/login/en/?ref=xyecrsjus.battle.net/d3/en/index&app=com-d3,1
www.advguild.com/AGpage.html,0
'www.alphadecor.com.br/modules/cid/inform/login\%20to\%20your\%20account/76bc8f0e25e6b3f94e7104e534ead9c4/',1
www.arno-saxena.de/atlantis/atl_home.php,0
'www.alphadecor.com.br/modules/cid/inform/login\%20to\%20your\%20account/6f186fd045fa59baf4b42c3e71906485/',1
www.angelfire.com/alt/cw/,0
www.paypal.co.uk.3261.secure-550.mx/images/cgi.bin/uk/web.scr/?cmnd=_lg&,1
www.angelfire.com/rpg/ewarbirds/,0
burunestetigitedavileri.com/bin/bankofammerica/boa/sas/index.php,1
members.multimania.co.uk/westernrp/,0
www.cdjwc.com/js/?us.battle.net/login/en/?ref=lvgxsaous.battle.net/d3/en/index&amp;app=com-d3,1
www.angelfire.com/me3/MidnightCafe/,0
labo3marsnador.com/images/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e2fa019cf1f6026a7a2911d05983421212fa019cf1f6026a7a2911d0598342121,1
www.angelfire.com/rock/stsayat/index.html,0
bpwa.yzi.me/ychoolgn12verifi2012c.php,1
games.groups.yahoo.com/group/The_Covenant_of_the_Gods_RPG/,0
www.paypal.co.uk.6105.secure-910.mx/images/cgi.bin/uk/web.scr/?cmnd=_lg&,1
z7.invisionfree.com/RegencyMurderMystery,0
www.allegropl.xaa.pl/enter_login.html?session=OGY1YgQGXQALBwcxzvcxNYWgFVVgMPBgANAAcEAwMHDg1cUlEBAFNbDABQAwEHUlvcbcvxcgbcANzA5OA==&amp;global_login_hash=1f0f47e7fcvxvvc8fb48f851c41eafvdgdg33a7&amp;session_login_hash=e4baf33efvdsfdsg6422224f66b652028fvcxfvde726&amp;url=N2NjOAwWQBYNTExZCAzxzdfvzgfhfgVgAAVxEMQElzBgFZEAdHSXMGAVkQB0dIRwsTFxYHRxZYDRBdIg1GCvdgdgcxzcszdfbgFRWZGI0Zg==&amp;cod=OGZkcsVlNmcsk&amp;version=A,1
homepage.ntlworld.com/joedredd/beyonmountains,0
easy-home-repair-tips.com/updates/account/transaction/notification/information/card/has/been/limited/confirm/paypal/account/confirm/invisible/id/29535932bbd1a866c4e2c099f2efa587/webscuers/?cmd=login-run&dispatch=5885d80a13c0db1f8e263663d3faee8db2b24,1
home1.gte.net/res0k39k/index.htm,0
www.mamtodlouhy.cz/media/system/images/modal/Archives/absorve3ds.php,1
www-personal.umich.edu/~adric/coc.html,0
micromake.ru/flash/_notes/de/paypal/de/webscr.php,1
www.whiteweasel.net/both/coc/coc.html,0
www.paypal.com.us.cgi-bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1f8e263663d3faee83d0fa72c947f193f8fd.nossoreencontro.portalcapoeira.com/paypal-uus/paypal-us/compte/paiement1/facture1/1280&amp;bih/d44034e3176f75bb5b0352e612dc57cd/login.php,1
games.groups.yahoo.com/group/Immortal_Blood/,0
www.interesada.tv/wp/www.voegol.com.br/voegol/smiles/,1
quiz.ravenblack.net/blood.pl,0
www.paypal.com.us.cgi-bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1f8e263663d3faee83d0fa72c947f193f8fd.nossoreencontro.portalcapoeira.com/paypal-uus/paypal-us/,1
www.freewebs.com/nightworldclubs/,0
www.paypal.com.us.cgi-bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1f8e263663d3faee83d0fa72c947f193f8fd.nossoreencontro.portalcapoeira.com/paypal-uus/paypal-us/compte/paiement1/facture1/1280&bih/42d812a255c652a275ea9429714648fe/login.php,1
www.angelfire.com/nf/ClanRPG/,0
www.paypal.com.us.cgi-bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1f8e263663d3faee83d0fa72c947f193f8fd.nossoreencontro.portalcapoeira.com/paypal-uus/paypal-us/compte/paiement1/facture1/1280&amp;bih/42d812a255c652a275ea9429714648fe/login.php,1
groups.yahoo.com/group/starshield-rpg/,0
peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com/welcome.0841208705nf12408av49701v245a35136a872abkqa73461/87f1058c6f722e63a47805c60a167edc/,1
www.angelfire.com/rpg/TuchukCampfires/plains.html,0
shamane-cosmetiques.com/fr/jwplayer/Paypal.ca/,1
www.jozie.net/Gor/,0
www.paypal.com.us.cgi-bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1f8e263663d3faee83d0fa72c947f193f8fd.nossoreencontro.portalcapoeira.com/paypal-uus/,1
www.angelfire.com/realm/sparlibrary/,0
www.service-kunder.com/Go.php,1
www.freewebs.com/darkhavencastle/,0
'www.sfr.fr/cas/login?service=https\%3A\%2F\%2Fmessagerie-11.sfr.fr\%2Fwebmail\%2Fj_spring_cas_security_check',1
www.chatmag.com/topics/society/gorean.html,0
interesada.tv/wp/www.voegol.com.br/voegol/smiles/,1
www.freewebs.com/redcliffs/,0
bit.ly/10bswlh,1
sites.google.com/site/thepalaceisleofanango/,0
www.paypal.com.us.cgi-bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1f8e263663d3faee83d0fa72c947f193f8fd.nossoreencontro.portalcapoeira.com/paypal-uus/paypal-us/compte/paiement1/facture1/1280&bih/48d22cb0f10ed7ad8bdab2f0c78ef0e0/login.php,1
www.freewebs.com/petricia/,0
j.gs/2912956/paypalcomuscgi-binwebscrcmdlogin-s,1
www.angelfire.com/co3/RealGor/Cos.html,0
cib.unab.cl/xm/www.euronosefi.c/encripted/ssl218.site/login.html?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5a4eab46de70907cea2e679ba565522b5a4eab46de70907cea2e679ba565522b5,1
www.pantheus.com/T-O/index.shtml,0
caphenryracing.com/wp-admin/includes/paypal.fr/Processing.php,1
www.angelfire.com/ut/3StonesAGorTavern/,0
shamane-cosmetiques.com/fr/jwplayer/Paypal.ca/Thanks.php?cmd=_account,1
www.angelfire.com/tn2/greencliffsinn/,0
www201.paypal.co.uk.58476.ssl-430.mx/js/webapps/uk/mpp/?cmnd=_lg&action=_edit,1
www.angelfire.com/realm2/blacktarncastle/,0
www.ematrimony.co.in/paypal.confirm.service.4532f3e654sqd4e6d23sd8ed52s3d24e8d4sd8e74ds4d3d.dsqd56d5e8d25s.fdsf456e6d5sde8d56s4d.d545d4e84d5d.d89d989s8d9ed5f748df8-874f87878f.70803.4545.4543345.453354.34344.34334/cgi-bin/Paypal/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8d1e83f46a36995b3856cef1e18897ad7595fd1235a511e564caf88500eb86c68295fd1235a511e564caf88500eb86c682,1
www.angelfire.com/blues/tranquility_keep/index.html,0
www270.paypal.co.uk.82736.ssl-760.mx/js/webapps/uk/mpp/?cmnd=_lg&pageName=_edit,1
themirroredpool.tripod.com/background.html,0
www448.paypal.co.uk.28285.ssl-230.mx/js/webapps/uk/mpp/?cmnd=_lg&nav=_6DD9A475FD67ABEA816C,1
feenyoda.tripod.com/virtualharry/home.html,0
www772.paypal.co.uk.12193.ssl-320.mx/js/webapps/uk/mpp/?cmnd=_lg&pageName=system_email_PP772,1
hogwartsonline475.yuku.com/bhogwartsonline475,0
amayenge.com/,1
absitomen.com/index.php,0
crogentz.info/jus4bkfphT5r6xc78314/5nselqrmdbTp4jcmcNdxDE18208/sdr01/c2t5d29ybTA4MTVAYXJjb3IuZGUMessage-ID:,1
lostinhogwarts.proboards.com/index.cgi?,0
www.paypal.co.uk.7880.secure-910.mx/images/cgi.bin/uk/web.scr/?cmnd=_lg&nav=0bc1d68500075deb70d8693eb3097ae8,1
www.angelfire.com/rpg2/brady21029/,0
www156.paypal.co.uk.95746.ssl-870.mx/js/webapps/uk/mpp/?cmnd=_lg&action=_edit,1
z6.invisionfree.com/The_Beauxbatons/index.php?act=idx,0
www757.paypal.co.uk.48761.ssl-230.mx/js/webapps/uk/mpp/?cmnd=_lg&action=_edit,1
